seed,dt,error
24,1.21848613e-06,0.0243025273424356
25,1.21848613e-06,0.024487397951043
26,1.21848613e-06,0.0180667188793784
27,1.21848613e-06,0.0534281339304795
28,1.21848613e-06,0.0307930024036013
29,1.21848613e-06,0.0194387619043226
30,1.21848613e-06,0.0195971803475327
31,1.21848613e-06,0.0243001005061578
32,1.21848613e-06,0.0190676796368969
33,1.21848613e-06,0.0330805538822303
34,1.21848613e-06,0.0226598897003051
35,1.21848613e-06,0.028033266109882
36,1.21848613e-06,0.0211038419529509
37,1.21848613e-06,0.0245431789711815
38,1.21848613e-06,0.0256504514911275
39,1.21848613e-06,0.0144289285035158
40,1.21848613e-06,0.0272838966112315
41,1.21848613e-06,0.0215375733719051
42,1.21848613e-06,0.0132060764982605
43,1.21848613e-06,0.0367524265493338
44,1.21848613e-06,0.0250103303090119
45,1.21848613e-06,0.036383412689203
46,1.21848613e-06,0.0262086108928404
47,1.21848613e-06,0.0276173826579972
48,1.21848613e-06,0.0174943955611238
49,1.21848613e-06,0.0228062117991205
0,2.89675556e-06,0.0462571467423953
1,2.89675556e-06,0.0532098984358404
2,2.89675556e-06,0.0671197820900871
3,2.89675556e-06,0.0531949691537774
4,2.89675556e-06,0.0616456207113456
5,2.89675556e-06,0.0635092299770214
6,2.89675556e-06,0.1287735648471564
7,2.89675556e-06,0.0515425768040776
8,2.89675556e-06,0.0481084145317462
9,2.89675556e-06,0.0737060224648994
10,2.89675556e-06,0.0240804069802668
11,2.89675556e-06,0.0362270827778472
12,2.89675556e-06,0.1083057102298793
13,2.89675556e-06,0.0528281715021195
14,2.89675556e-06,0.0593004625445882
15,2.89675556e-06,0.0379818711888011
16,2.89675556e-06,0.0581748908371929
17,2.89675556e-06,0.0755263987900229
18,2.89675556e-06,0.1213956666724388
19,2.89675556e-06,0.0716187875418011
20,2.89675556e-06,0.0532384500422614
21,2.89675556e-06,0.0760691980154742
22,2.89675556e-06,0.0595958312514021
23,2.89675556e-06,0.0585216358704007
24,2.89675556e-06,0.0552794558057975
25,2.89675556e-06,0.0754559516941253
26,2.89675556e-06,0.0711948710900941
27,2.89675556e-06,0.0816926476964661
28,2.89675556e-06,0.036248384351287
29,2.89675556e-06,0.0396934692691864
30,2.89675556e-06,0.093678759209328
31,2.89675556e-06,0.0575625322724256
32,2.89675556e-06,0.0577367142117911
33,2.89675556e-06,0.0490738126640002
34,2.89675556e-06,0.0485915005173
35,2.89675556e-06,0.0568910427716513
36,2.89675556e-06,0.0452385024492821
37,2.89675556e-06,0.0550929344131794
38,2.89675556e-06,0.0765935289462522
39,2.89675556e-06,0.060811699370587
40,2.89675556e-06,0.0545202848810163
41,2.89675556e-06,0.0669370891938734
42,2.89675556e-06,0.0491937669455516
43,2.89675556e-06,0.0572448952107325
44,2.89675556e-06,0.0457610902523702
45,2.89675556e-06,0.0685235226610926
46,2.89675556e-06,0.0726259416840022
47,2.89675556e-06,0.073874868718637
48,2.89675556e-06,0.0502090963562464
49,2.89675556e-06,0.0669793198149581
0,4.85088067e-06,0.154570792886385
1,4.85088067e-06,0.2205876970420171
2,4.85088067e-06,0.1050105779147715
3,4.85088067e-06,0.1172414027322941
4,4.85088067e-06,0.1180040110259758
5,4.85088067e-06,0.0720057551427439
6,4.85088067e-06,0.0981143015446152
7,4.85088067e-06,0.0959290063960935
8,4.85088067e-06,0.0831120186185445
9,4.85088067e-06,0.0829833535335929
10,4.85088067e-06,0.1344954911554504
11,4.85088067e-06,0.1005251296353822
12,4.85088067e-06,0.1633199000756512
13,4.85088067e-06,0.1321531574248411
14,4.85088067e-06,0.1625598938788683
15,4.85088067e-06,0.133382212319939
16,4.85088067e-06,0.0803183291544316
17,4.85088067e-06,0.1244608035372194
18,4.85088067e-06,0.1621835937861275
19,4.85088067e-06,0.1066222702928394
20,4.85088067e-06,0.1019156777401448
21,4.85088067e-06,0.139331098426883
22,4.85088067e-06,0.0975292309378213
23,4.85088067e-06,0.1590092156120689
24,4.85088067e-06,0.1214720525721863
25,4.85088067e-06,0.1093688442050411
26,4.85088067e-06,0.114300530073758
27,4.85088067e-06,0.0782596887941813
28,4.85088067e-06,0.1007061717856297
29,4.85088067e-06,0.1369211094765007
30,4.85088067e-06,0.0669035325844209
31,4.85088067e-06,0.1505508613843982
32,4.85088067e-06,0.0730769570904429
33,4.85088067e-06,0.1271661770572992
34,4.85088067e-06,0.1611493622232525
35,4.85088067e-06,0.1733431187979632
36,4.85088067e-06,0.0490436121256134
37,4.85088067e-06,0.1191369134608202
38,4.85088067e-06,0.1199952120270393
39,4.85088067e-06,0.117930645818726
40,4.85088067e-06,0.1545406757335668
41,4.85088067e-06,0.1236894607893397
42,4.85088067e-06,0.1173263923306543
43,4.85088067e-06,0.1690358648716161
44,4.85088067e-06,0.1708338778259641
45,4.85088067e-06,0.1057099158106878
46,4.85088067e-06,0.0974545832104619
47,4.85088067e-06,0.0861746444188668
48,4.85088067e-06,0.0929324007790252
49,4.85088067e-06,0.1407343367812524
0,8.85088067e-06,0.2529225300490258
1,8.85088067e-06,0.2512615244904519
2,8.85088067e-06,0.1984477382944044
3,8.85088067e-06,0.0738934486191915
4,8.85088067e-06,0.2217439628373136
5,8.85088067e-06,0.2278741226954214
6,8.85088067e-06,0.1530530103412128
7,8.85088067e-06,0.3133231957524736
8,8.85088067e-06,0.1795833659767806
9,8.85088067e-06,0.0894214197062912
10,8.85088067e-06,0.1177119634759659
11,8.85088067e-06,0.229213362832884
12,8.85088067e-06,0.1055252898851488
13,8.85088067e-06,0.2475280248935004
14,8.85088067e-06,0.1291473621458835
15,8.85088067e-06,0.1267567972747916
16,8.85088067e-06,0.1829091850154606
17,8.85088067e-06,0.1511970027569605
18,8.85088067e-06,0.2529417040012637
19,8.85088067e-06,0.2396578993504201
20,8.85088067e-06,0.1377531153254793
21,8.85088067e-06,0.192242203652368
22,8.85088067e-06,0.2683836213080468
23,8.85088067e-06,0.1863690458813636
24,8.85088067e-06,0.261411395874604
25,8.85088067e-06,0.4138266176312675
26,8.85088067e-06,0.1830902800790486
27,8.85088067e-06,0.2465086897827324
28,8.85088067e-06,0.2498999219472699
29,8.85088067e-06,0.1216168544661254
30,8.85088067e-06,0.2009032932753803
31,8.85088067e-06,0.3404229001678805
32,8.85088067e-06,0.20830045445287
33,8.85088067e-06,0.1654535146255849
34,8.85088067e-06,0.100049621323574
35,8.85088067e-06,0.3109542878790727
36,8.85088067e-06,0.1799733958636163
37,8.85088067e-06,0.1990799917337398
38,8.85088067e-06,0.4096302181269787
39,8.85088067e-06,0.2195000989863622
40,8.85088067e-06,0.1694226913345115
41,8.85088067e-06,0.176556804745972
42,8.85088067e-06,0.2948588664564521
43,8.85088067e-06,0.1073989777401955
44,8.85088067e-06,0.2814874701482011
45,8.85088067e-06,0.1500516149187026
46,8.85088067e-06,0.1547236984122033
47,8.85088067e-06,0.1525565069755333
48,8.85088067e-06,0.2954189170735777
49,8.85088067e-06,0.3331554751263048
0,1.93117038e-05,1.0861591951481442
1,1.93117038e-05,0.8482270731398887
2,1.93117038e-05,0.7820521541679517
3,1.93117038e-05,0.9428940747238042
4,1.93117038e-05,0.873072509970722
5,1.93117038e-05,0.649225185723062
6,1.93117038e-05,0.4107777368454994
7,1.93117038e-05,0.7133808308815562
8,1.93117038e-05,0.2941820273382003
9,1.93117038e-05,0.3649883231648116
10,1.93117038e-05,0.4198670051175381
11,1.93117038e-05,0.6450988228589253
12,1.93117038e-05,0.0976051273394808
13,1.93117038e-05,0.3294881196935532
14,1.93117038e-05,0.7617904125059219
15,1.93117038e-05,0.4156238970056092
16,1.93117038e-05,0.9116406527941344
17,1.93117038e-05,0.1437868903162691
18,1.93117038e-05,0.3722730842834189
19,1.93117038e-05,0.1764921938850448
20,1.93117038e-05,0.2691613722838202
21,1.93117038e-05,0.5482745231630087
22,1.93117038e-05,0.8970846658973364
23,1.93117038e-05,0.7127670992610093
24,1.93117038e-05,0.7683152110013877
25,1.93117038e-05,0.3681865167361568
26,1.93117038e-05,0.3935822720944409
27,1.93117038e-05,1.054230025822797
28,1.93117038e-05,0.675561230494878
29,1.93117038e-05,0.3843895248898138
30,1.93117038e-05,0.491863810772654
31,1.93117038e-05,0.3702981721029519
32,1.93117038e-05,0.8515378637692415
33,1.93117038e-05,0.8884548225330678
34,1.93117038e-05,0.5052095597279874
35,1.93117038e-05,0.2886659119363077
36,1.93117038e-05,0.5474217129313861
37,1.93117038e-05,0.9572690181861988
38,1.93117038e-05,0.4371019152074061
39,1.93117038e-05,0.4948243048294469
40,1.93117038e-05,0.5700099283544171
41,1.93117038e-05,1.0618534357286524
42,1.93117038e-05,0.1899186026271547
43,1.93117038e-05,0.8869797499328159
44,1.93117038e-05,0.7945036187308628
45,1.93117038e-05,0.3056172034742125
46,1.93117038e-05,0.9016980928403356
47,1.93117038e-05,0.3951073199039096
48,1.93117038e-05,0.5320003182610613
49,1.93117038e-05,1.1093192637855251
0,3.06069879e-07,0.006696536800707266
0,3.06069879e-07,0.005209498945799445
